PaperId,Rank,Doi,DocType,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,JournalId,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,CreatedDate,IsBiobank,Lead,Country,Region,Lead_h_index,LeadCitationCount,Hindex
2306908927,21722,,Thesis,"The Scottish veterans health study: a retrospective cohort study of 57,000 military veterans and 173,000 matched non-veterans",,2015,1/1/15,,University of Glasgow,,,,,,,,0,4,4,,,,,6/24/16,1.0,2398379875.0,,,0.0,0.0,2.0
2421784395,22719,,Journal,The rural women's health study: health and behavior of farm and nonfarm resident women.,,2000,1/1/00,,WMJ,2755100453.0,,,99.0,1.0,37,40,0,4,4,WMJ : official publication of the State Medical Society of Wisconsin,,,,6/24/16,1.0,2993229134.0,,,0.0,0.0,3.0
2744434850,21558,10.3346/JKMS.2017.32.9.1522,Journal,Comparison of Baseline Characteristics between Community-based and Hospital-based Suicidal Ideators and Its Implications for Tailoring Strategies for Suicide Prevention: Korean Cohort for the Model Predicting a Suicide and Suicide-related Behavior,,2017,9/1/17,,Korean Academy Of Medical Sciences,11290066.0,,,32.0,9.0,1522,1533,33,4,4,Journal of Korean Medical Science,,,,8/17/17,1.0,2167244382.0,ETH,Sub-Saharan Africa,25.0,1041.0,
2980363720,20839,10.1186/S12913-019-4564-5,Journal,Trajectories of Rehabilitation across Complex Environments (TRaCE): design and baseline characteristics for a prospective cohort study on spinal cord injury and acquired brain injury.,,2019,10/15/19,10/15/19,BioMed Central,12898181.0,,,19.0,1.0,700,700,73,4,4,BMC Health Services Research,,,,10/25/19,1.0,2998332084.0,AUS,East Asia & Pacific,4.0,10.0,
2986829474,20845,10.2196/15320,,Characteristics Associated With Facebook Use and Interest in Digital Disease Support Among Older Adults With Atrial Fibrillation: Cross-Sectional Analysis of Baseline Data From the Systematic Assessment of Geriatric Elements in Atrial Fibrillation (SAGE-AF) Cohort,,2019,11/14/19,11/14/19,JMIR Cardio,,,,3.0,2.0,,,39,4,4,JMIR Cardio,,,,11/22/19,1.0,2126185119.0,USA,North America,52.0,3962.0,
2914874487,21027,10.1016/J.CCT.2019.02.006,Journal,Design and baseline characteristics of a low-income urban cohort of children with asthma: The Asthma Action at Erie Trial,,2019,2/14/19,2/14/19,Elsevier,63040059.0,,,79.0,,55,65,51,4,4,Contemporary Clinical Trials,,,,2/21/19,1.0,2128836533.0,USA,North America,15.0,469.0,
3094796310,19937,10.1186/S12199-020-00903-3,Journal,Study design and baseline characteristics of a population-based prospective cohort study of dementia in Japan: the Japan Prospective Studies Collaboration for Aging and Dementia (JPSC-AD),,2020,10/31/20,10/31/20,BioMed Central,110451752.0,,,25.0,1.0,1,12,28,4,4,Environmental Health and Preventive Medicine,,,,11/9/20,1.0,2154327257.0,JPN,East Asia & Pacific,78.0,13978.0,
2999034108,21636,10.1016/J.CONCTC.2020.100522,Journal,"Cohort profile of a US military population for evaluating pre-disease and disease serological biomarkers in rheumatoid and reactive arthritis: Rationale, organization, design, and baseline characteristics.",,2020,3/1/20,1/14/20,Elsevier,2764819467.0,,,17.0,,100522,,45,4,4,Contemporary clinical trials communications,,,,1/23/20,1.0,3191740910.0,BEL,Europe & Central Asia,7.0,128.0,
2939896377,20503,10.1007/S11524-019-00353-5,Journal,The Prison and Transition Health (PATH) Cohort Study: Study Protocol and Baseline Characteristics of a Cohort of Men with a History of Injecting Drug Use Leaving Prison in Australia.,,2019,6/1/19,4/15/19,Springer US,52340619.0,,,96.0,3.0,400,410,36,4,4,Journal of Urban Health-bulletin of The New York Academy of Medicine,,,,4/25/19,1.0,2007842599.0,AUS,East Asia & Pacific,36.0,1969.0,
2928824916,20750,10.1136/BMJOPEN-2018-024713,Journal,Cross-sectional study of patients with axial spondyloarthritis fulfilling imaging arm of ASAS classification criteria: baseline clinical characteristics and subset differences in a single-centre cohort,,2019,4/1/19,4/2/19,British Medical Journal Publishing Group,79054089.0,,,9.0,4.0,,,29,4,4,BMJ Open,,,,4/11/19,1.0,183052677.0,CZE,Europe & Central Asia,30.0,2107.0,
3038961553,20606,10.1186/S12879-020-05173-6,Journal,"Vascular function and cardiovascular risk in a HIV infected and HIV free cohort of African ancestry: baseline profile, rationale and methods of the longitudinal EndoAfrica-NWU study",,2020,7/3/20,7/3/20,BioMed Central,171015910.0,,,20.0,1.0,1,13,34,4,4,BMC Infectious Diseases,,,,7/10/20,1.0,2043306963.0,ZAF,Sub-Saharan Africa,17.0,734.0,
3043957959,20205,10.1136/BMJOPEN-2020-038403,Journal,"Cohort profile: FACE, prospective follow-up of chronic heart failure patients with sleep-disordered breathing indicated for adaptive servo ventilation.",,2020,7/19/20,7/19/20,British Medical Journal Publishing Group,79054089.0,,,10.0,7.0,,,34,4,4,BMJ Open,,,,7/29/20,1.0,2194164182.0,,,27.0,2890.0,
2229489336,22637,,,COHORT PROFILE: NATURAL COURSE OF THYROID DISEASE PROFILE IN A POPULATION IN NUTRITION TRANSITION: TEHRAN THYROID STUDY,,2013,1/1/13,,ARCHIVES OF IRANIAN MEDICINE,,,,16.0,7.0,418,423,0,4,4,,,,,6/24/16,1.0,2772025253.0,IRN,Middle East & North Africa,1.0,1.0,1.0
2793737386,20807,10.1159/000486131,,Cohort Profile: The Swiss Eosinophilic Esophagitis Cohort Study (SEECS).,,2018,1/31/18,1/31/18,S. Karger AG,,,,2.0,3.0,163,170,29,4,4,Inflammatory Intestinal Diseases,,,,3/29/18,1.0,338262362.0,CHE,Europe & Central Asia,47.0,5940.0,
2588710874,20507,10.1136/BMJOPEN-2016-013031,Journal,"Cohort profile: the Welsh Geriatric Registrar-Led Research Network (WeGeN): rationale, design and description",,2017,2/1/17,2/14/17,BMJ,79054089.0,,,7.0,2.0,,,12,4,4,BMJ Open,,,,2/24/17,1.0,2165825088.0,GBR,Europe & Central Asia,19.0,294.0,
3032486688,20806,10.1136/BMJOPEN-2019-034259,Journal,"Cohort profile: the LHIV-Manitoba clinical cohort of people living with HIV in Manitoba, Canada.",,2020,5/27/20,5/27/20,British Medical Journal Publishing Group,79054089.0,,,10.0,5.0,,,14,4,4,BMJ Open,,,,6/5/20,1.0,2108874189.0,CAN,North America,15.0,954.0,
3047472534,21011,10.1093/IJE/DYAA075,Journal,Cohort Profile: The Leipzig Research Center for Civilization Diseases-Heart Study (LIFE-Heart).,,2020,10/1/20,8/3/20,Oxford University Press (OUP),13389975.0,,,49.0,5.0,,,45,4,4,International Journal of Epidemiology,,,,8/10/20,1.0,2615478169.0,DEU,Europe & Central Asia,60.0,11868.0,
3116765522,20555,10.1093/IJE/DYAA204,Journal,Cohort Profile: The Rural Chinese Cohort Study.,,2021,7/9/21,12/26/20,Oxford Academic,13389975.0,,,50.0,3.0,,,62,4,4,International Journal of Epidemiology,,,,1/5/21,1.0,2224918069.0,CHN,East Asia & Pacific,32.0,2201.0,
3033181143,19541,10.1093/EHJQCCO/QCAA050,Journal,Cohort profile: the ESC EURObservational Research Programme Atrial Fibrillation III (AF III) Registry.,,2021,5/3/21,6/8/20,Oxford Academic,2735811053.0,,,7.0,3.0,229,237,30,4,4,European Heart Journal - Quality of Care and Clinical Outcomes,,,,6/12/20,1.0,2121501537.0,GBR,Europe & Central Asia,33.0,4078.0,
2098871231,21710,10.1093/IJE/DYM272,Journal,"Cohort Profile: The Hospital das Clínicas Cohort Study, Belo Horizonte, Minas Gerais, Brazil",,2008,8/1/08,1/31/08,Oxford University Press,13389975.0,,,37.0,4.0,710,715,7,4,4,International Journal of Epidemiology,,,,6/24/16,1.0,2945832756.0,ESP,Europe & Central Asia,27.0,1166.0,3.0
3014486930,20779,10.1093/IJE/DYAA003,Journal,Cohort Profile: The Maule Cohort (MAUCO).,,2020,6/1/20,3/16/20,Oxford Academic,13389975.0,,,49.0,3.0,,,18,4,4,International Journal of Epidemiology,,,,4/10/20,1.0,1241258664.0,CHL,Latin America & Caribbean,67.0,15078.0,
2917744050,18667,10.1093/IJE/DYY297,Journal,Cohort Profile: the Cuba Prospective Study.,,2019,6/1/19,2/22/19,Oxford Academic,13389975.0,,,48.0,3.0,,,6,4,4,International Journal of Epidemiology,,,,3/2/19,1.0,2119949797.0,,,7.0,130.0,
2766196105,20613,10.1136/BMJOPEN-2017-017503,Journal,"Cohort profile: the China Ageing REespiratory infections Study (CARES), a prospective cohort study in older adults in Eastern China",,2017,10/1/17,11/1/17,BMJ Open,79054089.0,,,7.0,10.0,,,47,4,4,BMJ Open,,,,11/10/17,1.0,2590605023.0,USA,North America,28.0,1701.0,
2984845156,19843,10.1093/IJE/DYZ222,Journal,Cohort Profile: The Puberty Cohort in the Danish National Birth Cohort (DNBC),,2020,4/1/20,11/7/19,Oxford University Press (OUP),13389975.0,,,49.0,2.0,,,44,4,4,International Journal of Epidemiology,,,,11/22/19,1.0,2066243036.0,DNK,Europe & Central Asia,35.0,2956.0,
2800760945,21053,10.1136/BMJOPEN-2017-019709,Journal,"Cohort profile: China respiratory illness surveillance among pregnant women (CRISP), 2015–2018",,2018,4/1/18,4/28/18,BMJ Open,79054089.0,,,8.0,4.0,19709,,14,4,4,BMJ Open,,,,5/17/18,1.0,2710973309.0,USA,North America,3.0,7.0,
2997868979,21150,10.1093/IJE/DYZ221,Journal,Corrigendum to: Cohort Profile: The Canadian Longitudinal Study on Aging (CLSA).,,2019,12/1/19,10/11/19,Oxford University Press (OUP),13389975.0,,,48.0,6.0,2066,2066,0,4,4,International Journal of Epidemiology,,,,1/10/20,1.0,2119795183.0,,,8.0,203.0,
2465958016,21070,10.1093/IJE/DYW025,Journal,Cohort Profile: The Australian Gulf War Veterans' Health Study cohort.,,2016,7/5/16,7/5/16,Oxford University Press,13389975.0,,,46.0,1.0,31,31,33,4,4,International Journal of Epidemiology,,,,7/22/16,1.0,2422890654.0,,,38.0,1886.0,2.0
3013489322,22282,10.25318/82-003-X201901200003-ENG,Journal,Cohort profile: The Canadian Census Health and Environment Cohorts (CanCHECs).,,2019,12/18/19,,Health Rep,2483404381.0,,,30.0,12.0,18,26,0,4,4,Health Reports,,,,4/3/20,1.0,2239583327.0,CAN,North America,15.0,201.0,
2988398246,20355,10.1016/J.ENVINT.2019.105221,Journal,Cohort profile: Sub-clinical outcomes of polluted air in China (SCOPA-China cohort).,,2020,1/1/20,11/8/19,Environ Int,143381477.0,,,134.0,,105221,105221,14,4,4,Environment International,,,,11/22/19,1.0,2251969491.0,CHN,East Asia & Pacific,18.0,539.0,
3036686137,20046,10.1093/IJE/DYAA064,Journal,"Cohort Profile: The Iganga-Mayuge Health and Demographic Surveillance Site, Uganda (IMHDSS, Uganda).",,2020,8/1/20,6/18/20,Oxford Academic,13389975.0,,,49.0,4.0,,,18,4,4,International Journal of Epidemiology,,,,6/25/20,1.0,2154772574.0,SWE,Europe & Central Asia,21.0,882.0,
2975578252,20545,10.1136/BMJOPEN-2019-031448,Journal,Cohort profile: the clinical 'Psoriasis in Adolescents' (PIA) cohort in Denmark.,,2019,9/24/19,9/24/19,British Medical Journal Publishing Group,79054089.0,,,9.0,9.0,,,58,4,4,BMJ Open,,,,10/3/19,1.0,2158453526.0,DNK,Europe & Central Asia,50.0,6790.0,
2997382105,19636,10.1177/1455072519885719,Journal,Cohort profile: ADEF Helsinki - a longitudinal register-based study on exposure to alcohol and drugs during foetal life,,2020,2/1/20,12/30/19,"SAGE PublicationsSage UK: London, England",2764936368.0,,,37.0,1.0,32,42,28,4,4,Nordic studies on alcohol and drugs,,,,1/10/20,1.0,1258384625.0,FIN,Europe & Central Asia,7.0,126.0,
2217202113,21398,10.1093/IJE/DYV121,Journal,Cohort Profile: Health Watch-a 30-year prospective cohort study of Australian petroleum industry workers.,,2016,6/1/16,7/7/15,Oxford University Press,13389975.0,,,45.0,3.0,700,706,16,4,4,International Journal of Epidemiology,,,,6/24/16,1.0,2422890654.0,AUS,East Asia & Pacific,38.0,1886.0,1.0
2560072797,20430,10.1093/IJE/DYW203,Journal,Cohort Profile: The Jiaxing Birth Cohort in China.,,2016,12/10/16,12/10/16,Int J Epidemiol,13389975.0,,,46.0,5.0,,,19,4,4,International Journal of Epidemiology,,,,12/16/16,1.0,2163981436.0,CHN,East Asia & Pacific,43.0,3330.0,2.0
3119072447,19897,10.1101/2021.01.06.21249313,Repository,"Cohort Profile: a Prospective Household cohort study of Influenza, Respiratory Syncytial virus, and other respiratory pathogens community burden and Transmission dynamics in South Africa (PHIRST), 2016-2018",,2021,1/11/21,,Cold Spring Harbor Laboratory Press,3005729997.0,,,,,,,44,4,4,medRxiv,,,,1/18/21,1.0,1994056927.0,USA,North America,27.0,2322.0,
2742636277,20288,10.1093/IJE/DYX148,Journal,"Cohort Profile: The Siyakhula Cohort, rural South Africa.",,2017,12/1/17,8/21/17,Oxford University Press,13389975.0,,,46.0,6.0,680,680,26,4,4,International Journal of Epidemiology,,,,8/17/17,1.0,1989190049.0,GBR,Europe & Central Asia,21.0,457.0,
918811153,22075,,Journal,The prevalence and clinical characteristics of mitral valve prolapse in a large population-based epidemiologic study: the MELEN study.,,2015,6/1/15,,Eur Rev Med Pharmacol Sci,109719883.0,,,19.0,12.0,2208,2212,0,4,4,European Review for Medical and Pharmacological Sciences,,,,6/24/16,1.0,3020667305.0,TUR,Europe & Central Asia,18.0,539.0,2.0
2785817529,21205,10.5334/OJB.36,Journal,"The Radboud Biobank: A Central Facility for Disease-Based Biobanks to Optimise Use and Distribution of Biomaterial for Scientific Research in the Radboud University Medical Center, Nijmegen",,2018,2/6/18,,Ubiquity Press,2737651397.0,,,5.0,,2,,2,3,3,Open Journal of Bioresources,,,,2/23/18,1.0,2819194210.0,,,47.0,4633.0,
2930235456,22936,10.1300/J096V04N01_08,Journal,The Keokuk County Rural Health Study: Preliminary Results of Environmental Exposure Assessments,,1997,8/8/97,10/11/08,,178182516.0,,,4.0,,55,62,10,3,3,Journal of Agromedicine,,,,4/11/19,1.0,2114113473.0,USA,North America,36.0,1048.0,2.0
2605060808,20298,10.1186/S40900-017-0055-1,Journal,The consultation of rugby players in co-developing a player health study: feasibility and consequences of sports participants as research partners,,2017,5/4/17,5/4/17,BioMed Central,2739225236.0,,,3.0,1.0,8,8,32,3,3,Research Involvement and Engagement,,,,4/14/17,1.0,2008338961.0,GBR,Europe & Central Asia,83.0,12142.0,
2066089310,23701,10.1080/03670244.1985.9990882,Journal,"The Bulacan nutrition and health study: Part 2. Food, immunizations, sanitation, and education as interventions to improve the growth of infants",,1985,7/1/85,8/31/10,Taylor & Francis Group,112351221.0,,,17.0,1.0,65,85,6,3,3,Ecology of Food and Nutrition,,,,6/24/16,1.0,2522027825.0,PHL,East Asia & Pacific,0.0,0.0,2.0
1507955889,23110,10.1111/J.1939-3881.2010.00119.X,Journal,The Buddhist Health Study: Meditation on love and compassion as features of religious practice,,2010,6/1/10,5/26/10,Blackwell Publishing Ltd,168738896.0,,,60.0,2.0,185,207,16,3,3,CrossCurrents,,,,6/24/16,1.0,2174682513.0,USA,North America,20.0,807.0,1.0
48838427,25599,10.21236/ADA002712,,The Longitudinal Health Study: A Multiphasic Medical Surveillance Program for U. S. Navy Submarine and Diving Personnel,,1974,5/31/74,,Defense Technical Information Center,,,,,,,,0,3,3,,,,,6/24/16,1.0,2667200361.0,,,0.0,0.0,1.0
3142774285,22552,,,The Dutch cohort of sildenafil users: baseline characteristics,,2001,1/1/01,,,,,,,,,,19,3,3,,,,,4/13/21,1.0,3148353211.0,,,0.0,0.0,2.0
2418457963,19087,10.3760/CMA.J.ISSN.0254-6450.2016.04.008,Journal,[Dongfeng-Tongji cohort: methodology of the survey and the characteristics of baseline and initial population of follow-up program].,,2016,4/1/16,,Zhonghua Liu Xing Bing Xue Za Zhi,2751114987.0,,,37.0,4.0,480,485,0,3,3,Chinese journal of epidemiology,,,,6/24/16,1.0,2102967090.0,,,35.0,2929.0,2.0
69297919,21569,,Journal,Stop Atherosclerosis in Native Diabetics Study (SANDS): Baseline Characteristics of the Randomized Cohort,,2009,1/1/09,5/10/12,,2764566294.0,,,3.0,1.0,3,,23,3,3,Journal of health disparities research and practice,,,,6/24/16,1.0,2159321696.0,USA,North America,93.0,13125.0,0.0
3013296901,21382,10.3390/IJERPH17072328,Journal,A Cohort Study of Korean Radiation Workers: Baseline Characteristics of Participants.,,2020,3/30/20,3/30/20,Int J Environ Res Public Health,15239247.0,,,17.0,7.0,2328,,41,3,3,International Journal of Environmental Research and Public Health,,,,4/3/20,1.0,2610820910.0,,,12.0,321.0,
2887188059,21420,10.1002/PBC.27298,Journal,Baseline characteristics and outcomes of children with cancer in the English-speaking Caribbean: A multinational retrospective cohort.,,2018,12/1/18,8/9/18,Pediatr Blood Cancer,119714264.0,,,65.0,12.0,,,33,3,3,Pediatric Blood & Cancer,,,,8/22/18,1.0,3191185860.0,CAN,North America,24.0,1162.0,
3084346572,20498,10.2196/21377,Journal,"The Diabetes Location, Environmental Attributes, and Disparities Network: Protocol for Nested Case Control and Cohort Studies, Rationale, and Baseline Characteristics.",,2020,10/19/20,6/19/20,"JMIR Publications Inc., Toronto, Canada",2739058702.0,,,9.0,10.0,,,44,3,3,JMIR Research Protocols,,,,9/14/20,1.0,2190402935.0,USA,North America,36.0,3884.0,
3014891680,20354,10.1136/BMJOPEN-2019-035492,Journal,Cohort profile: the Funen Diabetes Database—a population-based cohort of patients with diabetes in Denmark,,2020,4/6/20,4/6/20,BMJ,79054089.0,,,10.0,4.0,35492,,21,3,3,BMJ Open,,,,4/10/20,1.0,,,,,,
3012822584,20645,10.1101/2020.03.18.20033654,Repository,Cohort Profile: Prematurity Immunology in HIV-infected Mothers and their infants Study (PIMS),,2020,3/23/20,,Cold Spring Harbor Laboratory Press,3005729997.0,,,,,,,22,3,3,medRxiv,,,,3/27/20,1.0,2136356386.0,,,64.0,17928.0,
2884036406,21395,10.1136/BMJOPEN-2018-021540,Journal,Cohort profile: the Martinique Cancer Registry and the quality of life prostate cancer cohort (QoL Prostate-MQ): challenges and prospects for reducing disparities in the Caribbean.,,2018,7/1/18,7/25/18,British Medical Journal Publishing Group,79054089.0,,,8.0,7.0,,,35,3,3,BMJ Open,,,,8/3/18,1.0,2742986478.0,,,3.0,5.0,
3042053693,20511,10.1136/BMJOPEN-2019-035430,Journal,Cohort profile: protocol and baseline survey for the Shanghai Suburban Adult Cohort and Biobank (SSACB) study,,2020,7/1/20,7/8/20,BMJ,79054089.0,,,10.0,7.0,,,17,3,3,BMJ Open,,,,7/16/20,1.0,2695280678.0,CHN,East Asia & Pacific,81.0,24526.0,
3029734568,20314,10.1136/BMJOPEN-2019-036443,Journal,Cohort profile: the Singapore diabetic cohort study,,2020,5/30/20,5/30/20,BMJ,79054089.0,,,10.0,5.0,,,37,3,3,BMJ Open,,,,6/5/20,1.0,2158720306.0,,,13.0,407.0,
2903752650,20949,10.1016/J.ENVRES.2018.12.009,Journal,Cohort profile: Beyond birth cohort study - The Korean CHildren's ENvironmental health Study (Ko-CHENS).,,2019,5/1/19,12/14/18,Environ Res,173943867.0,,,172.0,,358,366,31,3,3,Environmental Research,,,,12/22/18,1.0,2123349161.0,KOR,East Asia & Pacific,30.0,1845.0,
2219852152,20822,,Journal,Cohort profile: The Australian and New Zealand Diabetes and Cancer Collaboration (ANZDCC),,2014,8/1/14,,Australasian Epidemiological Association,2764891818.0,,,21.0,2.0,51,57,0,3,3,Australasian epidemiologist,,,,6/24/16,1.0,1995847088.0,AUS,East Asia & Pacific,43.0,2345.0,2.0
2914121716,21110,10.1136/BMJOPEN-2018-023155,Journal,Cohort profile: the Swedish Prescribed Drugs and Health Cohort (SPREDH).,,2019,1/28/19,1/28/19,BMJ Open,79054089.0,,,9.0,1.0,,,25,3,3,BMJ Open,,,,2/21/19,1.0,1964520478.0,,,66.0,13318.0,
3005802558,19397,10.1093/IJE/DYAA039,Journal,Cohort Profile: The Finnish Gestational Diabetes (FinnGeDi) Study,,2020,6/1/20,8/26/20,Oxford University Press,13389975.0,,,49.0,3.0,,,21,3,3,International Journal of Epidemiology,3005802558.0,18746.0,,2/24/20,1.0,,,,,,
2955634329,20822,10.1136/BMJOPEN-2018-024073,Journal,Cohort profile: the Hortega Study for the evaluation of non-traditional risk factors of cardiometabolic and other chronic diseases in a general population from Spain,,2019,6/27/19,6/27/19,British Medical Journal Publishing Group,79054089.0,,,9.0,6.0,,,27,3,3,BMJ Open,,,,7/12/19,1.0,1970257353.0,ESP,Europe & Central Asia,17.0,620.0,
2971478058,20936,10.1136/BMJOPEN-2019-030097,Journal,Cohort profile: role of lipoproteins in cardiovascular disease-the LipidCardio study.,,2019,9/1/19,9/3/19,British Medical Journal Publishing Group,79054089.0,,,9.0,9.0,,,23,3,3,BMJ Open,2971478058.0,20273.0,,9/12/19,1.0,1973133035.0,,,33.0,2043.0,
2613846215,21534,,,Cohort Profile: The Study of Health in,,2011,1/1/11,,,,,,,,,,89,3,3,,,,,5/19/17,1.0,2889491067.0,,,29.0,1117.0,1.0
2935708855,19863,10.1093/IJE/DYZ059,Journal,Cohort Profile: The American Manufacturing Cohort (AMC) study,,2019,10/1/19,4/9/19,Oxford Academic,13389975.0,,,48.0,5.0,,,44,3,3,International Journal of Epidemiology,,,,4/25/19,1.0,2100730798.0,USA,North America,51.0,12385.0,
3108771524,20402,10.1093/IJE/DYAA175,Journal,"Cohort Profile: HABITAT—a longitudinal multilevel study of physical activity, sedentary behaviour and health and functioning in mid-to-late adulthood",,2021,7/9/21,11/28/20,Oxford University Press,13389975.0,,,50.0,3.0,,,69,3,3,International Journal of Epidemiology,,,,12/7/20,1.0,743931734.0,AUS,East Asia & Pacific,78.0,22420.0,
2793610479,20749,10.1093/IJE/DYY011,Journal,Cohort Profile: The Québec Birth Cohort on Immunity and Health (QBCIH).,,2018,8/1/18,2/13/18,Oxford University Press (OUP),13389975.0,,,47.0,4.0,1040,,41,3,3,International Journal of Epidemiology,,,,3/29/18,1.0,2059544941.0,CAN,North America,39.0,2378.0,
3120647251,19756,10.1371/JOURNAL.PONE.0244981,Journal,Cohort profile: Study on Zika virus infection in Brazil (ZIKABRA study).,,2021,1/1/21,1/5/21,Public Library of Science (PLoS),202381698.0,,,16.0,1.0,,,15,3,3,PLOS ONE,,,,1/18/21,1.0,2921815518.0,,,0.0,4.0,
3006860263,20516,10.1136/BMJOPEN-2018-027279,Journal,Cohort profile: The prospective study on Chinese elderly with multimorbidity in primary care in Hong Kong.,,2020,2/20/20,2/20/20,BMJ Publishing Group,79054089.0,,,10.0,2.0,,,56,3,3,BMJ Open,,,,3/6/20,1.0,2108336985.0,HKG,,37.0,3970.0,
3120669203,20049,10.1136/BMJOPEN-2020-037793,Journal,Cohort profile: a multicentre prospective validation cohort of the Chinese Acute-on-Chronic Liver Failure (CATCH-LIFE) study.,,2021,1/8/21,1/8/21,BMJ,79054089.0,,,11.0,1.0,,,17,3,3,BMJ Open,,,,1/18/21,1.0,2688239178.0,CHN,East Asia & Pacific,17.0,888.0,
2969888199,21227,10.34172/JRHS194885,Journal,Cohort profile: Famenin brucellosis cohort study,,2019,3/8/19,8/3/19,J Res Health Sci,2764851528.0,,,19.0,3.0,,,4,3,3,Journal of research in health sciences,,,,8/29/19,1.0,2263730145.0,USA,North America,7.0,79.0,
2900842085,21376,10.1093/IJE/DYY215,Journal,"Cohort Profile: The AZAR cohort, a health-oriented research model in areas of major environmental change in Central Asia",,2019,4/1/19,11/14/18,Oxford University Press,13389975.0,,,48.0,2.0,,,12,3,3,International Journal of Epidemiology,,,,11/29/18,1.0,1832656128.0,IRN,Middle East & North Africa,25.0,1126.0,
3093881663,20397,10.1093/IJE/DYAA136,Journal,Cohort Profile: The Hazelwood Health Study Latrobe Early Life Follow-Up (ELF) Study.,,2021,1/23/21,10/21/20,Oxford Academic,13389975.0,,,49.0,6.0,1779,1780,7,3,3,International Journal of Epidemiology,,,,10/29/20,1.0,,,,,,
2983137451,21014,10.1136/BMJOPEN-2018-028105,Journal,Cohort profile: Aichi regional sub-cohort of the Japan Environment and Children’s Study (JECS-A),,2019,11/1/19,11/12/19,BMJ Open,79054089.0,,,9.0,11.0,,,35,3,3,BMJ Open,,,,11/22/19,1.0,2097027009.0,JPN,East Asia & Pacific,36.0,3098.0,
2182742201,20930,,,Cohort Profile: The Namwon Study and the,,2013,1/1/13,,,,,,,,,,35,3,3,,,,,6/24/16,1.0,2118131795.0,,,24.0,613.0,2.0
3042673483,20015,10.1136/BMJOPEN-2019-036389,Journal,Cohort profile: Center for Research on Early Childhood Exposure and Development in Puerto Rico.,,2020,7/19/20,7/19/20,British Medical Journal Publishing Group,79054089.0,,,10.0,7.0,,,79,3,3,BMJ Open,,,,7/23/20,1.0,2025383941.0,USA,North America,37.0,4828.0,
3126040989,19796,10.3389/FNEUR.2020.615061,Journal,"The National Institutes of Health COVID-19 NeuroDatabank and NeuroBiobank: A National Resource for Learning, Discovery, and Progress",,2021,1/15/21,1/15/21,Frontiers Media SA,96975567.0,,,11.0,,615061,615061,7,2,2,Frontiers in Neurology,,,,2/1/21,1.0,3124892622.0,USA,North America,0.0,0.0,
2954436095,21192,10.1016/J.HLC.2019.08.014,Journal,The Baker Biobank: Understanding Cardiovascular Outcomes,,2019,9/9/19,9/9/19,Elsevier,119123570.0,,,29.0,7.0,1071,1077,5,2,2,Heart Lung and Circulation,,,,7/12/19,1.0,2223247044.0,AUS,East Asia & Pacific,82.0,17256.0,
3028890238,19993,,,Standardized Architecture for a Mega-Biobank Phenomic Library: The Million Veteran Program (MVP).,,2020,5/30/20,5/30/20,AMIA Jt Summits Transl Sci Proc,,,,2020.0,,326,334,5,2,2,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,,,,6/5/20,1.0,3005817534.0,USA,North America,9.0,116.0,
2159572020,22110,,Journal,The SoFIE-Health study: Are the results comparable to the New Zealand population?,,2011,4/1/11,,Australasian Epidemiological Association,2764891818.0,,,18.0,1.0,26,,28,2,2,Australasian epidemiologist,,,,6/24/16,1.0,2157089915.0,,,11.0,198.0,1.0
2739016759,21532,10.1186/S13063-017-2090-5,Journal,The effect of using social pressure in cover letters to improve retention in a longitudinal health study: an embedded randomised controlled retention trial,,2017,7/20/17,7/20/17,BioMed Central,109512841.0,,,18.0,1.0,341,341,38,2,2,Trials,,,,7/31/17,1.0,2007180678.0,GBR,Europe & Central Asia,72.0,13232.0,
30260430,22247,,,The Air Force Health Study: An Epidemiologic Investigation of Health Effects in Air Force Personnel Following Exposure to Herbicides. Mortality Update 1996.,,1996,7/1/96,,,,,,,,,,0,2,2,,,,,6/24/16,1.0,,,,,,0.0
2626349001,24157,,Book,"The Danish health study: Design, questionnaire, health diary, validation, and frequency distributions",,1988,1/1/88,,,,,,,,,,0,2,2,,,,,6/23/17,1.0,2128775808.0,DNK,Europe & Central Asia,6.0,6.0,1.0
2062421665,21675,10.1055/S-0028-1119368,Journal,[The BSD Health Study: a pilot study to examine the comparability of Bavarian blood donors with the Bavarian general population by a comparison with KORA S4].,,2009,3/13/09,3/13/09,© Georg Thieme Verlag KG Stuttgart · New York,33786796.0,,,71.0,,481,488,0,2,2,Gesundheitswesen,,,,6/24/16,1.0,2422216870.0,,,0.0,0.0,1.0
2888188356,20262,10.4414/SMW.2018.14640,Journal,Baseline characteristics and patterns of care in testicular cancer patients: first data from the Swiss Austrian German Testicular Cancer Cohort Study (SAG TCCS).,,2018,7/24/18,7/24/18,EMH Swiss Medical Publishers Ltd.,125446444.0,,,148.0,3536.0,,,0,2,2,Swiss Medical Weekly,,,,8/31/18,1.0,,,,,,
