PaperId,Rank,Doi,DocType,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,JournalId,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,CreatedDate,IsBiobank,Country,Region,Hindex,PI,CitationPI,CitationPI2
2163373419,19715,10.1093/IJE/DYP297,Journal,Cohort Profile: The Canadian HIV–Hepatitis C Co-infection Cohort Study,,2010,10/1/10,9/28/09,Oxford University Press,13389975.0,,,39.0,5.0,1162,1169,25,71,104,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,4.0,2155301216.0,0.0,0
54563526,20447,10.1016/S0197-2456(00)00054-4,Journal,The estrogen replacement and atherosclerosis (ERA) study: study design and baseline characteristics of the cohort.,,2000,6/1/00,5/19/00,Elsevier,84962792.0,,,21.0,3.0,257,285,68,70,105,Controlled Clinical Trials,,,,6/24/16,1.0,USA,North America,9.0,2056187523.0,2061613.0,34621
2163305501,19639,10.1093/IJE/DYR107,Journal,"Cohort Profile: Residential and non-residential environments, individual activity spaces and cardiovascular risk factors and diseases—The RECORD Cohort Study",,2012,10/1/12,7/7/11,Oxford University Press,13389975.0,,,41.0,5.0,1283,1292,43,70,87,International Journal of Epidemiology,,,,6/24/16,1.0,FRA,Europe & Central Asia,16.0,1999310699.0,0.0,0
2098768993,19084,10.1186/1477-7517-10-11,Journal,"Establishing the Melbourne Injecting Drug User Cohort Study (MIX): rationale, methods, and baseline and twelve-month follow-up results",,2013,6/21/13,6/21/13,BioMed Central,150411170.0,,,10.0,1.0,11,11,57,68,86,Harm Reduction Journal,,,,6/24/16,1.0,AUS,East Asia & Pacific,9.0,1495315337.0,41497.0,1928
2143115591,20185,10.1093/IJE/DYI310,Journal,Cohort Profile: The Stockholm birth cohort of 1953,,2006,6/1/06,12/23/05,Oxford University Press,13389975.0,,,35.0,3.0,546,548,5,67,103,International Journal of Epidemiology,,,,6/24/16,1.0,SWE,Europe & Central Asia,2.0,2059231516.0,3566.0,279
2127598591,19139,10.1093/IJE/DYU199,Journal,Cohort Profile: Sympathetic activity and Ambulatory Blood Pressure in Africans (SABPA) prospective cohort study,,2015,12/1/15,10/24/14,Oxford University Press,13389975.0,,,44.0,6.0,1814,1822,36,66,94,International Journal of Epidemiology,,,,6/24/16,1.0,ZAF,Sub-Saharan Africa,11.0,2102924582.0,0.0,0
2126384427,19899,10.1093/IJE/DYM171,Journal,Cohort Profile: The Pacific Islands Families (PIF) Study,,2008,4/1/08,9/10/07,Oxford University Press,13389975.0,,,37.0,2.0,273,279,32,66,96,International Journal of Epidemiology,,,,6/24/16,1.0,NZL,East Asia & Pacific,7.0,2170647280.0,32580.0,1482
2565679334,18805,10.1093/IJE/DYW317,Journal,Cohort Profile: The transition from childhood to adolescence in European children-how I.Family extends the IDEFICS cohort.,,2016,12/31/16,12/31/16,Oxford University Press,13389975.0,,,46.0,5.0,1394,1395,53,66,90,International Journal of Epidemiology,,,,1/6/17,1.0,,,8.0,2032215700.0,0.0,0
2145990527,19680,10.1093/IJE/DYM294,Journal,Cohort Profile: The Nurses and Midwives e-Cohort Study—A Novel Electronic Longitudinal Study,,2009,2/1/09,1/17/08,Oxford University Press,13389975.0,,,38.0,1.0,53,60,26,66,92,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,12.0,2095789234.0,1054.0,5
2322047850,19305,10.1371/JOURNAL.PONE.0120476,Journal,"The ophthalmic branch of the Gutenberg Health Study: study design, cohort profile and self-reported diseases",,2015,3/16/15,3/16/15,Public Library of Science,202381698.0,,,10.0,3.0,120476,,30,65,96,PLOS ONE,,,,6/24/16,1.0,DEU,Europe & Central Asia,6.0,2147244466.0,37684.0,1671
2142747385,19230,10.1093/IJE/DYU021,Journal,"Cohort profile: The lidA Cohort Study—a German Cohort Study on Work, Age, Health and Work Participation",,2014,12/1/14,3/11/14,Oxford University Press,13389975.0,,,43.0,6.0,1736,1749,43,65,95,International Journal of Epidemiology,,,,6/24/16,1.0,DEU,Europe & Central Asia,8.0,2057218763.0,0.0,0
2159522807,19659,10.1093/IJE/DYN028,Journal,Cohort Profile: The Institute of Nutrition of Central America and Panama (INCAP) Nutrition Trial Cohort Study,,2008,8/1/08,2/19/08,Oxford University Press,13389975.0,,,37.0,4.0,716,720,10,65,99,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,8.0,2294335422.0,1587263.0,42107
2141741448,19132,10.1093/IJE/DYS029,Journal,"Cohort Profile: The Themba Lethu Clinical Cohort, Johannesburg, South Africa",,2013,4/1/13,3/20/12,Oxford University Press,13389975.0,,,42.0,2.0,430,439,45,65,96,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,13.0,1869663119.0,57647.0,3143
2157721196,19900,10.1093/IJE/DYP205,Journal,Cohort Profile: The China Jintan Child Cohort Study,,2010,6/1/10,5/11/09,Oxford University Press,13389975.0,,,39.0,3.0,668,674,30,65,74,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,12.0,2104264542.0,18799.0,1630
2318598002,19162,10.1186/S12933-016-0374-9,Journal,Cohort profile: the German Diabetes Study (GDS),,2016,4/7/16,4/7/16,BioMed Central,12095120.0,,,15.0,1.0,59,59,114,63,75,Cardiovascular Diabetology,,,,6/24/16,1.0,DEU,Europe & Central Asia,11.0,2778757863.0,1466847.0,37189
2916610944,18774,10.1093/IJE/DYX219,Journal,Cohort Profile: The 2015 Pelotas (Brazil) Birth Cohort Study.,,2018,8/1/18,11/3/17,Oxford Academic,13389975.0,,,47.0,4.0,1048,,11,63,98,International Journal of Epidemiology,,,,3/2/19,1.0,BRA,Latin America & Caribbean,11.0,2018824757.0,130792.0,5061
2171446086,19240,10.1093/IJE/DYU049,Journal,Cohort Profile: The Malawi Longitudinal Study of Families and Health (MLSFH),,2015,4/1/15,3/16/14,Oxford University Press,13389975.0,,,44.0,2.0,394,404,149,63,91,International Journal of Epidemiology,,,,6/24/16,1.0,MWI,Sub-Saharan Africa,10.0,2289594572.0,232777.0,7994
2138304045,19774,10.1093/IJE/DYN191,Journal,Cohort Profile: The Danish Web-based Pregnancy Planning Study—‘Snart-Gravid’,,2009,8/1/09,9/9/08,Oxford University Press,13389975.0,,,38.0,4.0,938,943,30,62,83,International Journal of Epidemiology,,,,6/24/16,1.0,,,5.0,2309401766.0,29675.0,2051
2132530598,19943,10.1093/IJE/DYI124,Journal,Cohort Profile: The Boyd Orr cohort—an historical cohort study based on the 65 year follow-up of the Carnegie Survey of Diet and Health (1937–39),,2005,8/1/05,6/17/05,Oxford University Press,13389975.0,,,34.0,4.0,742,749,34,62,94,International Journal of Epidemiology,,,,6/24/16,1.0,,,11.0,2123007045.0,675069.0,22594
2111410090,19845,10.1186/1471-2458-14-994,Journal,"The Wuhan-Zhuhai (WHZH) cohort study of environmental air particulate matter and the pathogenesis of cardiopulmonary diseases: study design, methods and baseline characteristics of the cohort",,2014,9/24/14,9/24/14,BioMed Central,200437886.0,,,14.0,1.0,994,994,52,61,93,BMC Public Health,,,,6/24/16,1.0,CHN,East Asia & Pacific,5.0,2101431228.0,47393.0,3439
2755073028,18650,10.1093/IJE/DYX190,Journal,Cohort Profile: Pregnancy And Childhood Epigenetics (PACE) Consortium,,2018,2/1/18,1/8/18,Oxford University Press,13389975.0,,,47.0,1.0,22,23,62,61,74,International Journal of Epidemiology,,,,9/25/17,1.0,USA,North America,15.0,2955866488.0,0.0,0
2309442875,19510,10.1093/IJE/DYV099,Journal,Cohort Profile: World Trade Center Health Program General Responder Cohort,,2017,4/1/17,6/20/15,Oxford University Press,13389975.0,,,46.0,2.0,,,14,61,92,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,8.0,2415821194.0,569.0,104
2586762136,19276,10.1093/IJE/DYW357,Journal,Cohort Profile: The Karolinska Mammography Project for Risk Prediction of Breast Cancer (KARMA).,,2017,12/1/17,2/10/17,Oxford University Press,13389975.0,,,46.0,6.0,1740,1741,30,61,83,International Journal of Epidemiology,,,,2/17/17,1.0,SWE,Europe & Central Asia,10.0,2305811149.0,0.0,0
2153992827,19143,10.1186/1471-2369-12-53,Journal,Baseline characteristics of patients with chronic kidney disease stage 3 and stage 4 in spain: the MERENA observational cohort study,,2011,10/5/11,10/5/11,BioMed Central,172421378.0,,,12.0,1.0,53,53,32,60,116,BMC Nephrology,,,,6/24/16,1.0,USA,North America,8.0,2308352478.0,0.0,0
2161003081,19151,10.1093/IJE/DYQ192,Journal,Cohort Profile: The PharmAccess African (PASER-M) and the TREAT Asia (TASER-M) Monitoring Studies to Evaluate Resistance—HIV drug resistance in sub-Saharan Africa and the Asia-Pacific,,2012,2/1/12,11/10/10,Oxford University Press,13389975.0,,,41.0,1.0,43,54,24,60,64,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,15.0,2121091661.0,0.0,0
2049870027,19307,10.1093/IJE/DYV026,Journal,Cohort Profile: The Barwon Infant Study.,,2015,3/30/15,3/30/15,Oxford University Press,13389975.0,,,44.0,4.0,1148,1160,60,60,74,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,11.0,611853760.0,55616.0,3028
2156997879,19208,10.1093/IJE/DYT086,Journal,Cohort Profile: A prospective cohort study of objective physical and cognitive capability and visual health in an ageing population of men and women in Norfolk (EPIC-Norfolk 3),,2014,8/1/14,6/14/13,Oxford University Press,13389975.0,,,43.0,4.0,1063,1072,22,60,80,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,14.0,2143669273.0,17362.0,1325
2753659950,19090,10.1093/IJE/DYX161,Journal,Cohort Profile: NICHD Fetal Growth Studies-Singletons and Twins.,,2018,2/1/18,9/8/17,Oxford University Press,13389975.0,,,47.0,1.0,25,,36,59,67,International Journal of Epidemiology,,,,9/15/17,1.0,USA,North America,10.0,2017916731.0,0.0,0
2096580836,20074,10.1093/IJE/DYM090,Journal,Cohort Profile: The Leicester Respiratory Cohorts,,2007,10/1/07,10/2/07,Oxford University Press,13389975.0,,,36.0,5.0,977,985,34,59,73,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,6.0,2135697607.0,0.0,0
2145515236,19686,10.1093/IJE/DYS131,Journal,Cohort Profile: The Cork and Kerry Diabetes and Heart Disease Study,,2013,10/1/13,9/14/12,Oxford University Press,13389975.0,,,42.0,5.0,1253,1262,29,58,77,International Journal of Epidemiology,,,,6/24/16,1.0,IRL,Europe & Central Asia,15.0,1994867409.0,0.0,0
2116594661,20227,10.1093/OCCMED/KQG088,Journal,"The Bristol Stress and Health Study: accidents, minor injuries and cognitive failures at work.",,2003,9/1/03,,Oxford University Press,195965714.0,,,53.0,6.0,392,397,31,57,125,Occupational Medicine,,,,6/24/16,1.0,GBR,Europe & Central Asia,2.0,2177409458.0,45807.0,1713
2152357904,19625,10.1093/IJE/DYT089,Journal,Cohort Profile: The Amirkola Health and Ageing Project (AHAP),,2014,10/1/14,8/5/13,Oxford University Press,13389975.0,,,43.0,5.0,1393,1400,29,57,123,International Journal of Epidemiology,,,,6/24/16,1.0,IRN,Middle East & North Africa,10.0,2170496499.0,0.0,0
2281478002,19375,10.1093/IJE/DYV147,Journal,Cohort Profile: The Rotterdam Periconceptional Cohort (Predict Study).,,2016,4/1/16,7/29/15,Oxford University Press,13389975.0,,,45.0,2.0,374,381,26,56,84,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,9.0,2949425721.0,405555.0,11931
2111255260,19536,10.1093/IJE/DYP233,Journal,Cohort Profile: The Chinese national free antiretroviral treatment cohort,,2010,8/1/10,6/25/09,Oxford University Press,13389975.0,,,39.0,4.0,973,979,11,56,84,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,10.0,2978037349.0,32168.0,2053
2781983792,18669,10.1093/IJE/DYX247,Journal,Cohort Profile: Health and Ageing in Africa: A Longitudinal Study of an INDEPTH Community in South Africa (HAALSI),,2018,6/1/18,1/6/18,Oxford University Press (OUP),13389975.0,,,47.0,3.0,,,51,56,63,International Journal of Epidemiology,,,,1/12/18,1.0,USA,North America,9.0,2103603712.0,3056774.0,57709
2119866752,19738,10.1093/IJE/DYP173,Journal,Cohort Profile: Risk patterns and processes for psychopathology emerging during adolescence: the ROOTS project,,2010,4/1/10,4/8/09,Oxford University Press,13389975.0,,,39.0,2.0,361,369,23,56,85,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,9.0,1710191444.0,522232.0,13600
2461242273,18853,10.1136/BMJOPEN-2016-012100,Journal,Cohort profile: the Finnish Medication and Alzheimer's disease (MEDALZ) study,,2016,7/1/16,7/13/16,British Medical Journal Publishing Group,79054089.0,,,6.0,7.0,,,35,56,84,BMJ Open,2461242273.0,18642.0,,7/22/16,1.0,FIN,Europe & Central Asia,12.0,2090738449.0,50209.0,2478
2171215774,19730,10.1093/IJE/DYR090,Journal,Cohort Profile: The Corogene study,,2012,10/1/12,6/2/11,Oxford University Press,13389975.0,,,41.0,5.0,1265,1271,20,55,82,International Journal of Epidemiology,2171215774.0,19533.0,,6/24/16,1.0,FIN,Europe & Central Asia,9.0,2334395371.0,0.0,0
2095870761,19720,10.1093/IJE/DYS161,Journal,Cohort Profile: Shahroud Eye Cohort Study,,2013,10/1/13,10/17/12,Oxford University Press,13389975.0,,,42.0,5.0,1300,1308,60,55,73,International Journal of Epidemiology,,,,6/24/16,1.0,IRN,Middle East & North Africa,10.0,2151682682.0,0.0,0
2587144538,19269,10.1093/IJE/DYW363,Journal,Cohort Profile: The All Our Babies pregnancy cohort (AOB).,,2017,10/1/17,2/8/17,Oxford University Press,13389975.0,,,46.0,5.0,1389,,23,55,68,International Journal of Epidemiology,,,,2/17/17,1.0,CAN,North America,11.0,701471882.0,0.0,0
2142172228,19126,10.1093/IJE/DYS173,Journal,Cohort Profile: The Chronic Kidney Disease Prognosis Consortium,,2013,12/1/13,12/12/12,Oxford University Press,13389975.0,,,42.0,6.0,1660,1668,20,55,78,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,8.0,2212624663.0,0.0,0
2096692158,19642,10.1093/IJE/DYN276,Journal,Cohort profile: The Dynamic Analyses to Optimize Ageing (DYNOPTA) project,,2010,2/1/10,1/17/09,Oxford University Press,13389975.0,,,39.0,1.0,44,51,14,54,71,International Journal of Epidemiology,,,,6/24/16,1.0,BHR,Middle East & North Africa,16.0,612724871.0,18529.0,169
2168446770,19258,10.1093/IJE/DYT128,Journal,Cohort Profile: Andhra Pradesh Children and Parents Study (APCAPS),,2014,10/1/14,10/1/15,Oxford University Press,13389975.0,,,43.0,5.0,1417,1424,13,54,75,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,8.0,2014593762.0,0.0,0
2114175857,19528,10.1093/IJE/DYS244,Journal,Cohort Profile: The Namwon Study and the Dong-gu Study,,2014,4/1/14,3/15/13,Oxford University Press,13389975.0,,,43.0,2.0,558,567,37,54,79,International Journal of Epidemiology,,,,6/24/16,1.0,KOR,East Asia & Pacific,10.0,2099163778.0,66083.0,4157
2126117556,19679,10.1093/IJE/DYQ239,Journal,Cohort Profile: The Bern Infant Lung Development Cohort,,2012,4/1/12,1/13/11,Oxford University Press,13389975.0,,,41.0,2.0,366,376,61,53,80,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,6.0,2144275927.0,210681.0,9416
2099471601,19681,10.1093/IJE/DYR042,Journal,Cohort Profile: The Danish nurse cohort,,2012,10/1/12,3/18/11,Oxford University Press,13389975.0,,,41.0,5.0,1241,1247,36,53,78,International Journal of Epidemiology,,,,6/24/16,1.0,DNK,Europe & Central Asia,0.0,2136892519.0,0.0,0
2098766699,19627,10.1093/IJE/DYR230,Journal,Cohort Profile: The Ontario HIV Treatment Network Cohort Study (OCS),,2013,4/1/13,2/16/12,Oxford University Press,13389975.0,,,42.0,2.0,402,411,36,53,69,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,11.0,2980474348.0,34634.0,1869
2272783527,19582,10.1093/IJE/DYV206,Journal,Cohort Profile: The Kiang West Longitudinal Population Study (KWLPS)—a platform for integrated research and health care provision in rural Gambia,,2015,11/11/15,11/11/15,Oxford University Press,13389975.0,,,46.0,2.0,,,29,52,64,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,9.0,2940506809.0,0.0,0
2112631829,19461,10.1093/IJE/DYU002,Journal,Cohort Profile: French hospital database on HIV (FHDH-ANRS CO4),,2014,10/1/14,2/17/14,Oxford University Press,13389975.0,,,43.0,5.0,1425,1436,37,52,80,International Journal of Epidemiology,,,,6/24/16,1.0,FRA,Europe & Central Asia,10.0,2072528370.0,0.0,0
2346773485,19516,10.1093/IJE/DYW056,Journal,Cohort Profile: The 10/66 study.,,2016,5/6/16,5/6/16,Oxford University Press,13389975.0,,,46.0,2.0,406,,48,52,77,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,8.0,1986421718.0,40175.0,2712
1517384573,19627,10.1186/S12885-015-1475-7,Journal,Cohort Profile: Cholangiocarcinoma Screening and Care Program (CASCAP),,2015,6/9/15,6/9/15,BioMed Central,192926780.0,,,15.0,1.0,459,459,27,52,80,BMC Cancer,,,,6/24/16,1.0,THA,East Asia & Pacific,10.0,187039008.0,52971.0,3071
2783075852,19595,10.1093/IJE/DYX260,Journal,Cohort Profile: The Swedish Longitudinal Occupational Survey of Health (SLOSH),,2018,6/1/18,1/10/18,Oxford University Press (OUP),13389975.0,,,47.0,3.0,1014,1014,50,52,79,International Journal of Epidemiology,,,,1/26/18,1.0,SWE,Europe & Central Asia,7.0,2155821546.0,42733.0,2728
2142054828,19648,10.1093/IJE/DYQ118,Journal,Cohort Profile: Scottish Health and Ethnicity Linkage Study of 4.65 million people exploring ethnic variations in disease in Scotland,,2011,10/1/11,7/24/10,Oxford University Press,13389975.0,,,40.0,5.0,1168,1175,18,52,80,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,12.0,2430117360.0,0.0,0
2124248661,19212,10.1093/IJE/DYT010,Journal,Cohort profile: Antiretroviral Therapy Cohort Collaboration (ART-CC),,2014,6/1/14,4/18/13,Oxford University Press,13389975.0,,,43.0,3.0,691,702,33,51,80,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,13.0,2116739462.0,638915.0,17730
2123459147,19581,10.1093/IJE/DYR035,Journal,Cohort Profile: The 1987 Finnish Birth Cohort,,2012,8/1/12,3/4/11,Oxford University Press,13389975.0,,,41.0,4.0,941,945,25,51,77,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,8.0,3037161176.0,1124.0,116
2014086693,19259,10.1093/IJE/DYU157,Journal,Cohort profile: The Cork BASELINE Birth Cohort Study: Babies after SCOPE: Evaluating the Longitudinal Impact on Neurological and Nutritional Endpoints,,2015,6/1/15,8/7/14,Oxford University Press,13389975.0,,,44.0,3.0,764,775,28,51,74,International Journal of Epidemiology,,,,6/24/16,1.0,IRL,Europe & Central Asia,13.0,2114340013.0,207187.0,7948
2109762681,19158,10.1093/IJE/DYQ015,Journal,Cohort profile: the Gateshead Millennium Study.,,2011,4/1/11,3/23/10,Oxford University Press,13389975.0,,,40.0,2.0,308,317,65,51,78,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,14.0,2994391205.0,22372.0,1185
2768228651,19140,10.1093/IJE/DYX117,Journal,Cohort Profile: The NSPN 2400 Cohort: a developmental sample supporting the Wellcome Trust NeuroScience in Psychiatry Network.,,2018,2/1/18,11/21/17,Oxford Academic,13389975.0,,,47.0,1.0,,,48,51,66,International Journal of Epidemiology,,,,12/4/17,1.0,,,11.0,2099481080.0,374708.0,6123
2183554697,19278,10.1186/S12889-015-2522-7,Journal,The Qatar Biobank: background and methods,,2015,12/3/15,12/3/15,BioMed Central,200437886.0,,,15.0,1.0,1208,1208,28,50,75,BMC Public Health,,,,6/24/16,1.0,,,3.0,2176597827.0,0.0,0
2574723869,19630,10.1093/IJE/DYW269,Journal,Cohort Profile: The ENVIRonmental influence ON early AGEing (ENVIRONAGE): a birth cohort study.,,2017,10/1/17,1/15/17,Int J Epidemiol,13389975.0,,,46.0,5.0,1386,,50,50,65,International Journal of Epidemiology,,,,1/26/17,1.0,BEL,Europe & Central Asia,13.0,2425342798.0,0.0,0
2779947249,19364,10.1136/BMJOPEN-2017-018121,Journal,"Cohort profile: Study of Transition, Outcomes and Gender (STRONG) to assess health status of transgender people",,2017,12/1/17,12/27/17,BMJ Open,79054089.0,,,7.0,12.0,,,49,50,62,BMJ Open,,,,1/5/18,1.0,USA,North America,9.0,2106197829.0,0.0,0
2136286196,19404,10.1093/IJE/DYU261,Journal,Cohort Profile: The HealthNuts Study: Population prevalence and environmental/genetic predictors of food allergy,,2015,8/1/15,1/21/15,Oxford University Press,13389975.0,,,44.0,4.0,1161,1171,27,50,71,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,14.0,2102135537.0,403905.0,17140
2132258703,19407,10.1093/IJE/DYU092,Journal,Cohort Profile: Recruitment cohorts in the neuropsychological substudy of the Multicenter AIDS Cohort Study,,2015,10/1/15,4/24/14,Oxford University Press,13389975.0,,,44.0,5.0,1506,1516,28,50,73,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,8.0,2112977586.0,0.0,0
2095214476,19444,10.1177/0333102411410610,Journal,"The International Burden of Migraine Study (IBMS): study design, methodology, and baseline cohort characteristics.",,2011,6/20/11,6/20/11,SAGE Publications,141866484.0,,,31.0,10.0,1116,1130,44,49,74,Cephalalgia,,,,6/24/16,1.0,IRL,Europe & Central Asia,7.0,2940618771.0,1945.0,49
1603042041,19548,10.3233/JPD-130189,Journal,Pacific Northwest Udall Center of excellence clinical consortium: study design and baseline cohort characteristics.,,2013,1/1/13,12/15/15,IOS Press,2764943606.0,,,3.0,2.0,205,214,40,49,74,Journal of Parkinson's disease,,,,6/24/16,1.0,USA,North America,10.0,48710966.0,0.0,0
2151129418,19786,10.1093/IJE/DYP216,Journal,"Cohort Profile: The German uranium miners cohort study (WISMUT cohort), 1946–2003",,2010,8/1/10,6/3/09,Oxford University Press,13389975.0,,,39.0,4.0,980,987,26,49,73,International Journal of Epidemiology,,,,6/24/16,1.0,SWE,Europe & Central Asia,10.0,2122608272.0,161369.0,4938
2120220648,19267,10.1093/IJE/DYS167,Journal,Cohort Profile: The International Collaboration of Incident HIV and Hepatitis C in Injecting Cohorts (InC3) Study,,2013,12/1/13,11/30/12,Oxford University Press,13389975.0,,,42.0,6.0,1649,1659,32,48,60,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,10.0,2136660805.0,0.0,0
2125767865,19963,10.1093/IJE/DYP215,Journal,"Cohort profile: Survey of Families, Income and Employment (SoFIE) and Health Extension (SoFIE-health)",,2010,6/1/10,5/28/09,Oxford University Press,13389975.0,,,39.0,3.0,653,659,13,48,73,International Journal of Epidemiology,,,,6/24/16,1.0,NZL,East Asia & Pacific,9.0,2134408934.0,45239.0,1901
2171868175,19598,10.1093/RHEUMATOLOGY/KET441,Journal,The Canadian systemic sclerosis oral health study: orofacial manifestations and oral health-related quality of life in systemic sclerosis compared with the general population,,2014,8/1/14,1/24/14,Oxford University Press,183989336.0,,,53.0,8.0,1386,1394,49,47,71,Rheumatology,,,,6/24/16,1.0,CAN,North America,7.0,1629744545.0,45606.0,1601
2139437793,20154,10.1093/IJE/DYI319,Journal,Cohort Profile: The Aberdeen Children of the 1950s Study,,2006,6/1/06,2/1/06,Oxford University Press,13389975.0,,,35.0,3.0,549,552,31,47,67,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,4.0,2151003219.0,990875.0,21164
2166805130,19629,10.1093/IJE/DYQ218,Journal,Cohort Profile: The electricity generating authority of Thailand study,,2012,4/1/12,1/6/11,Oxford University Press,13389975.0,,,41.0,2.0,359,365,17,47,73,International Journal of Epidemiology,,,,6/24/16,1.0,THA,East Asia & Pacific,8.0,1958476915.0,6839.0,390
2016500514,20494,10.1093/IJE/DYM218,Journal,"Cohort Profile: The GECKO Drenthe study, overweight programming during early childhood",,2008,6/1/08,10/19/15,Oxford University Press,13389975.0,,,37.0,3.0,486,489,21,46,72,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,1.0,1984937378.0,4647.0,214
2793621776,19423,10.1093/IJE/DYY023,Journal,Cohort Profile: The Isle Of Wight Whole Population Birth Cohort (IOWBC).,,2018,8/1/18,3/14/18,Oxford Academic,13389975.0,,,47.0,4.0,1083,1084,105,46,56,International Journal of Epidemiology,,,,3/29/18,1.0,GBR,Europe & Central Asia,8.0,2050616358.0,182523.0,7501
2113990377,20231,10.1093/IJE/DYN244,Journal,Cohort Profile: The biopsychosocial religion and health study (BRHS),,2009,12/1/09,12/3/08,Oxford University Press,13389975.0,,,38.0,6.0,1470,1478,42,46,77,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,5.0,2151156002.0,0.0,0
2165971332,19585,10.1186/1471-2458-13-538,Journal,The Gutenberg Health Study: measuring psychosocial factors at work and predicting health and work-related outcomes with the ERI and the COPSOQ questionnaire,,2013,6/4/13,6/4/13,BioMed Central,200437886.0,,,13.0,1.0,538,538,30,45,78,BMC Public Health,,,,6/24/16,1.0,DEU,Europe & Central Asia,4.0,2649868070.0,483.0,45
2112283769,20032,10.1186/1471-2458-12-8,Journal,"Living with diabetes: rationale, study design and baseline characteristics for an Australian prospective cohort study.",,2012,1/5/12,1/5/12,BioMed Central,200437886.0,,,12.0,1.0,8,8,67,45,54,BMC Public Health,,,,6/24/16,1.0,,,7.0,2282468914.0,0.0,0
2318700585,19502,10.1093/IJE/DYV312,Journal,Cohort Profile: The PREDICT Cardiovascular Disease Cohort in New Zealand Primary Care (PREDICT-CVD 19),,2015,12/20/15,12/20/15,Oxford University Press,13389975.0,,,46.0,1.0,22,22,20,45,69,International Journal of Epidemiology,,,,6/24/16,1.0,NZL,East Asia & Pacific,7.0,2132204930.0,0.0,0
2114801477,19720,10.1093/IJE/DYT064,Journal,Cohort Profile: The Men Androgen Inflammation Lifestyle Environment and Stress (MAILES) Study,,2014,8/1/14,6/19/13,Oxford University Press,13389975.0,,,43.0,4.0,1040,1053,20,45,58,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,13.0,615932905.0,438292.0,13613
2114085677,19334,10.2188/JEA.JE20100135,Journal,"Cohort Profile: The AGES 2003 Cohort Study in Aichi, Japan",,2011,3/5/11,3/5/11,Japan Epidemiological Association,82044091.0,,,21.0,2.0,151,157,31,45,54,Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,11.0,2141436303.0,46860.0,4701
2713167408,19746,10.1093/IJE/DYX084,Journal,"Cohort Profile: The Mother-Child Cohort in Crete, Greece (Rhea Study).",,2017,10/1/17,6/21/17,Oxford University Press,13389975.0,,,46.0,5.0,,,65,45,56,International Journal of Epidemiology,,,,6/30/17,1.0,ESP,Europe & Central Asia,12.0,175258576.0,0.0,0
2972265869,19146,10.1093/IJE/DYZ173,Journal,Cohort Profile: The Canadian Longitudinal Study on Aging (CLSA).,,2019,12/1/19,2/27/20,Oxford University Press,13389975.0,,,48.0,6.0,1752,,14,45,52,International Journal of Epidemiology,,,,9/12/19,1.0,CAN,North America,,1876957123.0,0.0,0
2104145007,20139,10.1093/IJE/DYL293,Journal,Cohort Profile: The Cambridge City over-75s Cohort (CC75C),,2007,2/1/07,3/19/21,Oxford University Press,13389975.0,,,36.0,1.0,40,46,50,45,73,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,5.0,2122095755.0,0.0,0
